epcho,train_loss_list_cnn_ReLu_mult1000,valid_loss_list_cnn_ReLu_mult1000,train_loss_list_cnn_tanh_mult1000,valid_loss_list_cnn_tanh_mult1000,train_loss_list_dnn_ReLu_mult1000,valid_loss_list_dnn_ReLu_mult1000,train_loss_list_dnn_Tanh_mult1000,valid_loss_list_dnn_Tanh_mult1000
45,10.466535335346576,10.563083203329194,11.290927672938954,11.394607173579356,13.995469472701512,14.115456416602097,14.76854497506734,14.758937316195619
46,10.44139883390838,10.52432083674977,11.275681426688548,11.363138069188404,13.974732009603853,14.081271320220925,14.762643180156669,14.77205843454407
47,10.427026160722297,10.566951196280218,11.25501001614236,11.375914913632215,13.96735588599357,14.06267026980077,14.762840256275188,14.754206558028537
48,10.4332938865428,10.57899240103941,11.242563528339229,11.362246207652552,13.945321770264737,14.074694109900344,14.757968763250016,14.754614071740258
49,10.428812876794368,10.543275444257644,11.224824469536543,11.344067406870664,13.956847033583589,14.164860285217724,14.756066672083351,14.753141019853853
50,10.401300406233677,10.590368506288337,11.203102080241566,11.317569221700392,13.952702809605867,14.10390343517065,14.753449257583387,14.758635717894762
51,10.404831226614693,10.582459925283347,11.212343808203455,11.353679361843293,13.915227121493269,14.142089943972326,14.752738215329668,14.85498784290206
52,10.388972519356157,10.537196326279831,11.18193090247411,11.308263761982802,13.916995650487802,14.090082157523401,14.756543205059584,14.754377455720979
53,10.375625637900685,10.556809649231933,11.177921134437765,11.344401436226985,13.913095530663286,14.098875044334319,14.75733854702764,14.759066334414866
54,10.3511830994619,10.587355437418145,11.167626155750645,11.321038623610812,13.903245318590875,14.128942312973162,14.75364098610777,14.767964385570057
55,10.380595978800088,10.606223912609199,11.166138285320372,11.342666727761108,13.892851033878902,14.070148609818952,14.752638120684892,14.752647839486599
56,10.368498951016415,10.48087343693741,11.15467883045635,11.272879092082862,13.876904515669711,14.040764120797958,14.754838911035367,14.75507213223365
57,10.343771409093133,10.520534364566688,11.14068820231384,11.257285086978827,13.856768266357962,14.078039180247051,14.751845644035887,14.756028991072409
58,10.325801363515279,10.506174617236661,11.132942167140783,11.24918964060564,13.868674204023856,14.038925614929008,14.752098355412244,14.756861698603439
59,10.329169476585042,10.454440023750067,11.129839319525468,11.243048454484633,13.848108615005208,14.006885729970472,14.751166649793664,14.744980170601798
60,10.313110602568955,10.576824327149698,11.104500807461239,11.308039433412974,13.851254817939575,14.004824292515554,14.750798075129428,14.750988072445315
61,10.303005741368379,10.468605920792587,11.088548506039285,11.241092887376585,13.834512886411,14.023466246022332,14.750416240384501,14.787675407264501
62,10.294108722929753,10.45364064855441,11.096379565705934,11.255937973938643,13.82303494028747,14.001159207715142,14.754371191825598,14.762319278933347
63,10.306713787177879,10.483468417078257,11.071825110834212,11.207780935951778,13.822565996839154,13.98715110976369,14.75156233796189,14.741370484473245
64,10.298545521143224,10.42156254932765,11.064145988183878,11.198147725794584,13.809108100230656,13.98793229412648,14.747900268693844,14.744979719961844
65,10.300247993830952,10.523159101965927,11.049858910302001,11.22870419414774,13.80236507318313,13.988316599880495,14.751547170172056,14.755099065481655
66,10.277028281932635,10.41334299671073,11.047211130179704,11.178603711267632,13.782546911839276,14.018989378406156,14.749590547815446,14.749358122747752
67,10.255617863168158,10.395841237397926,11.04028119269999,11.188782285898924,13.778369791144806,13.960995050447604,14.749536932926745,14.780177734792233
68,10.25107690703965,10.429079509190014,11.007936115586949,11.177364015771497,13.777339132502675,14.079253534756361,14.747985364538767,14.745474958251561
69,10.266956798131428,10.389304779950649,11.021113586461833,11.203379174994847,13.77161698896558,13.962065320341818,14.751401373125132,14.74926246690654
70,10.243256711551258,10.4560767030043,11.008297908119857,11.152905757508933,13.752603020909573,14.035457069234502,14.747628356300055,14.782303012907505
71,10.243811445581096,10.400947618989212,11.001068832082373,11.133035434590232,13.745967396384767,13.975896812494724,14.746741883667005,14.756996304758133
72,10.24630485898665,10.346074152978199,11.002620160129041,11.181048132599361,13.733068988057635,13.964676778883703,14.74628877645779,14.749687615661852
73,10.223426548163257,10.400475934147835,10.979930573563662,11.169540755931408,13.731256442805451,14.144221200577675,14.745160760808616,14.756264180065163
74,10.234814858244311,10.405313388835038,10.988639404756887,11.217323312115285,13.721811618926305,13.966458308840952,14.743543605530453,14.74468187699395
75,10.205967445677567,10.345605953085807,10.985087043786,11.2487432066231,13.719298302256052,13.979025064937531,14.743618036229764,14.74036139646365
76,10.204030918107637,10.345957031653773,10.987995680601847,11.137852940948742,13.703121657242937,13.940845571097828,14.746857258761603,14.753090022432229
77,10.229683300900843,10.370601088769973,10.974296447520533,11.102262313567822,13.731195812954779,14.028000465083506,14.747221995475552,14.74335002562692
78,10.211650811646495,10.309006748420575,10.978104644304803,11.159204547443696,13.694831260269689,13.972620675039867,14.740184749356441,14.748666645778764
79,10.177946472991138,10.307491096037051,10.970107775421875,11.123521568914574,13.705499342552597,13.969146436260592,14.739801356148336,14.757289761497129
80,10.216142445231878,10.436595072068513,10.958836943421874,11.138678813773778,13.698268467710623,13.937370400995977,14.74032014413106,14.749356425337254
81,10.204714332376756,10.365863450832904,10.949298607996635,11.088765346475185,13.701962453553515,14.045353347976361,14.740909817778775,14.744220436700889
82,10.178043349315562,10.40460624461693,10.947073738451206,11.09290352812217,13.689030446262368,13.936883544609431,14.73741696756934,14.740405844584588
83,10.216784900084377,10.341934213835385,10.952604634146537,11.07816404152301,13.677338010541375,13.971403241157532,14.732062854173204,14.72901088756419
84,10.197154753240607,10.344585538991996,10.924597646320057,11.118831698812784,13.666624304718308,13.901487954201238,14.730063150636852,14.741008425311696
85,10.17187741555033,10.334486051672888,10.938414000725794,11.191561337440245,13.655288505458062,13.91466286393904,14.71808064173186,14.725051790235502
86,10.175960183504127,10.426116251056232,10.94546920484713,11.091176735898179,13.6484052392564,13.904689345508814,14.702145520958208,14.75402529561712
87,10.192868442484928,10.290545666770589,10.938444835764745,11.101978079926583,13.638492275570188,13.953450406270644,14.698522882686266,14.697336621822851
88,10.162630989666908,10.284754552788312,10.928319151242894,11.062251914653086,13.655899148885041,13.984752338259451,14.690713404918151,14.701555963725813
89,10.164453291274127,10.336601656050451,10.925225947322625,11.063048150390387,13.62543646621728,13.999334401300839,14.687352415715013,14.674542396659813
90,10.158859689028995,10.290159588499415,10.919282577120729,11.060785952835314,13.650747605659548,13.941359991628316,14.681116287266054,14.673677618585288
91,10.155649243613643,10.25796914473176,10.914176597350066,11.05163492743046,13.62469668064507,13.964186482612163,14.674944194754767,14.668888337309323
92,10.144662239678924,10.39401317135461,10.904941895616151,11.039861477911472,13.605015311059692,13.914784326428366,14.672555641511517,14.66519489223438
93,10.163049848239508,10.286909152543354,10.91518466766443,11.087447540053436,13.617121990049077,13.922393186798981,14.666662266057346,14.656586752783868
94,10.14416307331093,10.334810677675469,10.9153734782951,11.102908260879977,13.619232858951774,13.907060267463807,14.661391949160926,14.660555839298231
95,10.143672277580105,10.36719268848819,10.92011567896172,11.029437785187074,13.604637648489687,13.909472272761406,14.648626122864025,14.646860215091897
96,10.141768567864933,10.257671482019846,10.888446107386581,11.033484351731117,13.597947676786251,13.902535496820365,14.631141769519497,14.605406972189103
97,10.13468721160485,10.268677401566697,10.904897015631919,11.06708564404999,13.581197269471181,13.91204731959489,14.615136025954158,14.611931532741554
98,10.147271230967053,10.288224585594671,10.90729675225673,11.050915120229606,13.583798186793443,13.868750568719642,14.593900928664352,14.598717026772999
99,10.122857871465385,10.280678544433849,10.890625758967813,11.08506943790182,13.562963032464108,13.90265643356308,14.584375883362467,14.609928227840893
100,10.162603031213006,10.360964558898441,10.884548278315174,11.012717345429042,13.597639739483355,14.010190708382476,14.577490671898328,14.604341689377062
101,10.131950460134012,10.264359639897462,10.882038025996618,11.011699650196297,13.574140041225379,13.952483152670244,14.568629531910824,14.563614968210459
102,10.11140564186198,10.3175736242725,10.883359677879321,11.028785844363512,13.58539104506734,13.93377614177523,14.556536894111384,14.5453090719398
103,10.121543046778006,10.384443846921767,10.880280019445044,11.021904572243653,13.571332238854902,13.935989835449764,14.545289942273689,14.53584573802448
104,10.13927003218522,10.257586401196258,10.872488214273847,11.027663150021144,13.554403532086122,13.974845995225252,14.529219505587411,14.550633112629574
105,10.123469784194905,10.410542945347487,10.880883467654067,11.024773977096043,13.555322221720653,13.942839322431434,14.513512859271177,14.516587894890577
106,10.112531280385392,10.273108754547374,10.865485010248038,11.013097069676846,13.537739703972493,13.942976752596518,14.498848167638625,14.482759900631445
107,10.1202251765156,10.25197332003905,10.872726456352298,10.990032415476538,13.530240153833743,13.953355636688011,14.480619924142957,14.468087889854946
108,10.10561296566119,10.387759956140671,10.871531941267031,10.986533571755695,13.549603942421175,13.846164929770653,14.466388395146256,14.4621733606102
109,10.108821353154076,10.234963689600267,10.862203314900398,10.990175298385083,13.526685235481109,13.864294986330693,14.44972061266702,14.443657060544338
110,10.10784940914281,10.252784201574901,10.859737567032777,10.991979600681413,13.534598664620953,13.95043262070225,14.437159865103181,14.44743175600325
111,10.108558986816675,10.307238887875311,10.852161201558287,11.021760097073933,13.508482520738918,13.940476226590334,14.423802532556078,14.421310636305039
112,10.098324791948881,10.282229677203201,10.858680928997215,11.011334752003032,13.52303196120286,13.934947715531434,14.416597415542892,14.398786254347332
113,10.087151087880615,10.404465554822837,10.851879960917417,10.971814469103851,13.504254244898835,13.874090441893186,14.403623476203892,14.39669265622093
114,10.099913436739195,10.318883844921666,10.854405613856452,10.981041156957227,13.503174950939513,13.881036846507941,14.396215792775394,14.386111900450723
115,10.101044580580728,10.240600324205815,10.831720372211308,10.995426755999365,13.498135421785616,14.032211364997972,14.391340983791215,14.374281640254681
116,10.108498852669953,10.241278747637425,10.848452922918142,10.958513605498498,13.48938325780534,13.933713653034742,14.38172495052699,14.392138143340427
117,10.10619062224343,10.30256705839307,10.837012920678863,11.07768202200532,13.505775350025825,13.857584566839279,14.373035008658565,14.371770088590921
118,10.088617030921723,10.244459860147007,10.828787896541817,10.97224428949337,13.499224847633272,13.909917625208054,14.36778426080221,14.371207524691858
119,10.103548216002604,10.388635624680788,10.83386765657774,10.939586381878584,13.491480829074018,13.875357175786649,14.355669327590975,14.372544798759682
120,10.134760526970268,10.236448022506892,10.84236144238422,10.958428449568249,13.461685799542934,13.968286254713613,14.351175249283832,14.340028932858859
121,10.074553395351094,10.354350576357495,10.831308333323367,10.964427008143357,13.490695367386985,13.871515395059701,14.344328045544604,14.356921487037212
122,10.090951165635019,10.255807469929419,10.82005074262739,10.932492993531687,13.474089378911641,13.933214028516122,14.337705793760477,14.363285830064166
123,10.081681193813921,10.263931471854448,10.832945906346845,10.968151757673871,13.486783313114316,13.967484731467502,14.326542371793861,14.32896126061678
124,10.094986714032148,10.328723628434442,10.81516777706002,10.991042810342005,13.448054676935557,13.86760055057464,14.3189420623164,14.322705687053741
125,10.060876942119531,10.258647838547345,10.818469398204357,10.920816041048496,13.468363378647595,13.817025378586786,14.314288829242992,14.306472494236885
126,10.082413310996227,10.258365227209946,10.80850592904514,10.931015390181733,13.483643475469322,13.997938964636095,14.307480932573878,14.304508680417653
127,10.078136136965645,10.362639151994259,10.80281117690667,10.920914505878764,13.474191768064856,13.886664918954335,14.299146891120941,14.295613603486169
128,10.08293629368587,10.375216047489834,10.797390800660414,10.934617145047072,13.4759075721846,13.874693037641624,14.293829824084478,14.303068059586709
129,10.079081527017538,10.226360026506645,10.816095787430964,10.941185177333892,13.455031571098633,13.941187862186663,14.285354660974154,14.292833710750264
130,10.08590188388142,10.28143375691387,10.809821730119086,10.946973872881744,13.410448656237174,13.972571239836753,14.273432691791845,14.279362700519062
131,10.086287470203974,10.299456996783134,10.795669908064507,10.934787547035564,13.444325548686807,13.848679095146156,14.264927294495847,14.285810742407076
132,10.083330855254204,10.248171195628183,10.793456927903236,10.934963131383542,13.428349738880511,13.862967746512544,14.257511492037484,14.256573131968898
133,10.06087918405331,10.243402418470192,10.78995520384201,10.998864808390218,13.428667541443101,13.916651162529183,14.239881642072673,14.241949970563573
134,10.058088074137846,10.194356838661816,10.78370624342032,10.900307521824875,13.43426321663203,13.987488203471708,14.23542633382303,14.269371396831929
135,10.071974713355303,10.393583110623782,10.774496544693266,10.891697910283842,13.438164395460438,13.899687392216537,14.221320090244614,14.238364048182003
136,10.071858174107488,10.18979197608367,10.769106477739351,10.888242913830664,13.406217992005327,13.851139228790998,14.209125457601923,14.206302547526935
137,10.053685806210964,10.209398839863079,10.78063542879517,10.879947939106533,13.426074570405387,13.818733574401948,14.194478153160984,14.196169127019184
138,10.067168626964332,10.185976858220755,10.778875446938459,10.885563243420856,13.40637568970241,13.83099467643807,14.17959217102297,14.189862946589146
139,10.053701901568038,10.209676449096973,10.763012146907709,10.89453389267287,13.414176871940013,13.996966213228243,14.16904560380405,14.214615517806623
140,10.048132434847854,10.190225371550168,10.776071328549616,10.903397740255441,13.428485422815767,13.964465428744592,14.153902317517467,14.16457423399533
141,10.069070635513672,10.213666460326603,10.772522831816346,10.924060768898457,13.42503561247741,13.983404263854027,14.14060790181881,14.166260348452676
142,10.050520319641837,10.282675330076486,10.760454652500488,10.950106166062815,13.407211393989142,14.013205865217794,14.124966350444142,14.138672365656785
143,10.039509826099438,10.261756112618793,10.763131288601267,10.90248750763074,13.418111563359776,13.902223864269832,14.11906564458003,14.135969337075949
144,10.06827786970403,10.281269303372792,10.752594226130073,10.872394522471774,13.385847132022104,13.868137202676266,14.10612077527349,14.115162749564456
145,10.04087645560503,10.262281859233495,10.750593850389123,10.8585606869911,13.384077314948362,13.898100508677384,14.090823779453434,14.121600141328189
146,10.022819072248476,10.267611848370683,10.752404578060151,10.948844704656832,13.392967325935683,13.809314703628901,14.077642500670928,14.085710844806126
147,10.035886816049537,10.193147861789312,10.737414483071094,10.868826385347111,13.373879362798988,13.866692165573758,14.063849297892903,14.082630089814625
148,10.041683277625951,10.243711617564964,10.752172032821804,10.870706139793318,13.36732775258321,13.87431637774552,14.04584716675022,14.07029023093562
149,10.042252244367715,10.269166871664984,10.741557433990943,11.005450851253926,13.371790642850101,13.86832291140191,14.037765340969687,14.054299512457463
150,10.029300852047822,10.172481558495951,10.747308290803867,10.974614235061791,13.389840230135428,13.857363017215844,14.021705881121658,14.047943626440341
151,10.021297321204216,10.200239763024353,10.743687774295049,10.879255050132352,13.379172031437196,13.92185883296113,14.006564690310869,14.019959245718296
152,10.020276073426489,10.19585158135141,10.72576396062129,10.859305639901468,13.374370650478427,13.834979910884172,13.990247731036957,14.024238177244701
153,10.014617590293769,10.16059236961507,10.74156379552498,10.837369553384281,13.355350027972412,13.882030327353746,13.97588798370693,13.997139544376441
154,10.012357446905826,10.204999767724544,10.72058442889923,10.83676458426541,13.371979783950072,13.902136049563847,13.958499207341623,14.001698353357853
155,10.012033857375144,10.14972629866773,10.731533849461666,10.848253454652525,13.34296723437165,13.889712897399741,13.937042571694379,13.946725220810022
156,10.025181278075662,10.24293137954608,10.725350107907529,10.855067626483018,13.353125346193632,13.81267788970182,13.922042224646335,13.963176553407985
157,10.027857591217805,10.230425189459515,10.723220514914683,10.866282087179922,13.334706808710772,13.977042189048182,13.901894600431046,13.931673831276356
158,10.007944532609995,10.212002862845697,10.71419989344694,10.823539052639276,13.356312215628645,13.902764451960403,13.890090143127788,13.920190323504709
159,10.004072791836675,10.199407370941293,10.732876553740953,10.845669079571962,13.358541005741685,13.811216359176942,13.872236002146478,13.89476215286601
160,10.002372159262098,10.182311833505668,10.72537440115646,10.826985727274609,13.32558550301098,13.963362202048302,13.854557006139189,13.86655264744355
161,10.003103326345164,10.26965273664363,10.713126273795723,10.836678572119244,13.348406976869992,13.919513897910234,13.844168260543338,13.886970062289507
162,9.988509321344955,10.202752921970623,10.711088070585843,10.836580633035592,13.311046682628653,13.927634489992935,13.832483996426868,13.877205565691956
163,10.00221580972955,10.23688322053321,10.707547336125808,10.857587139452658,13.330694896379304,13.928873824977105,13.822910879107734,13.844010735591572
164,10.004304105325813,10.214356585375725,10.713931357097481,10.812160243550617,13.349007244311993,13.863099588742179,13.808123369310652,13.835205756608516
165,10.010441089229237,10.18699806844515,10.712145392092006,10.876665147201669,13.327528685030916,13.846622254218786,13.789398704595383,13.8108812332634
166,10.006687926849532,10.246270741786688,10.709051553520464,10.849499624342688,13.329107520891535,13.825192837224852,13.781530842665703,13.800293642787201
167,10.007743930233824,10.1876558976308,10.700289697025813,10.84954937499377,13.314659988898184,13.877684971497905,13.768145123556737,13.796015672626035
168,9.996324796379813,10.213503403769385,10.70787770778782,10.807993115797158,13.345441942463719,13.877618126571178,13.762109436004634,13.779008235301703
169,9.987486676583368,10.223955126299012,10.701329334669055,10.813761307227036,13.308610654466094,13.845467699631568,13.74338053151845,13.77019923060171
170,9.992393589909039,10.156033260207023,10.695925320408518,10.830614595643937,13.305331535276867,13.800837625298769,13.73144393155892,13.794537077868176
171,9.98936776041744,10.117454769750756,10.689508237485443,10.882000318698346,13.315259723082905,13.916003547849195,13.722434193046102,13.777327333246507
172,9.973534431699063,10.350066327279615,10.693260960491193,10.833493584106046,13.2868054826113,13.946766905005902,13.711166395355136,13.738166360605147
173,9.997310308409073,10.201184184200342,10.677338198518319,10.847433980914854,13.344552627043617,13.883620936183197,13.705645582728808,13.751311813511194
174,9.97400473082258,10.162858818207056,10.679273216444399,10.787419734462615,13.32199550984848,13.825571419851434,13.690253317866835,13.727416960342277
175,9.988409898904782,10.170625597839393,10.688385178875778,10.830194734397434,13.31476543864776,13.833123724907637,13.68309875890132,13.70916024391209
176,9.981021874644343,10.187086003321793,10.685003734373998,10.788285533987706,13.325517001982417,13.830422589014615,13.680256366158925,13.720578949658139
177,9.974966422774859,10.093240653194727,10.666353616773362,10.870013896736406,13.296222010056578,13.869779875441905,13.674414844342296,13.707997472656348
178,9.973712783727434,10.24388018695097,10.67574873131009,10.805555574235417,13.277443482600633,13.855177623730514,13.666737231335814,13.70485155512729
179,9.984000383185284,10.217305287838943,10.672919523541726,10.805297627924912,13.278679392721143,13.948776624015263,13.659253198232863,13.677798076382569
180,9.98590143788005,10.240847019538764,10.675548594595202,10.824345547946232,13.267438291692205,13.944405686831283,13.653242877954918,13.70126141175147
181,9.968627803778697,10.17327313762038,10.661244944428963,10.817205368150626,13.285582411974188,13.905945669619305,13.643848300430804,13.671618390588028
182,10.002495086331281,10.142322945138138,10.665831298777652,10.824576290624758,13.269901162974776,13.821539003401995,13.640843237930488,13.673978932802715
183,9.974120413854479,10.121690244564125,10.661537274568072,10.810567216286737,13.271973494650615,13.82186277318866,13.636354071598861,13.657504407268378
184,9.973089571201031,10.146621359331954,10.66912593500268,10.817835993704296,13.289681342881053,13.834698591381311,13.621775647475115,13.666468507219706
185,9.974892987238785,10.133221204723082,10.670220141389196,10.765596833680906,13.278781819427687,13.83976255273146,13.61956441354367,13.661195058375597
186,9.980126629553496,10.31626824049219,10.643584311999861,10.761218926598948,13.26459272569346,13.90929491589627,13.6159633158616,13.647981318494967
187,9.970714676103766,10.14949112469631,10.652468141709123,10.794982599515107,13.250930546482483,13.89528910118726,13.610587030979655,13.648627851639063
188,9.97912740680359,10.147444333039944,10.647037866405181,10.753214269155455,13.242694271367885,13.847738143897827,13.599611841322433,13.659441948778207
189,10.003155777080647,10.250672037082335,10.648811093321251,10.790945256068822,13.248232013035205,13.864917830834466,13.596718492467076,13.612919622251102
190,9.9675350807487,10.11668449087489,10.656092909254854,10.803957064185411,13.273767548643292,13.853522708579417,13.587583269503329,13.634424957056199
191,9.944452693866145,10.136220108477337,10.63805492219305,10.815870918093188,13.254032233699917,13.89175324490474,13.576184602213962,13.61614596399088
192,9.951379506908838,10.187144301110697,10.65640963028155,10.760421353963114,13.266668316998308,13.823454809044637,13.571290595967684,13.594041232981027
193,9.974576300010085,10.152742206569641,10.640557307089049,10.82562476456646,13.250990147371926,13.868804465258313,13.563562391115534,13.580708659344142
194,9.960671285948447,10.112181966823915,10.637405568793897,10.75358492051882,13.24725298646597,14.022306584182285,13.540392204548322,13.600287718638297
195,9.952428502841823,10.151852733425557,10.638405287247751,10.76852313933834,13.269101036712527,13.859115285618651,13.534654498911433,13.550596146453772
196,9.951445796046286,10.145392854728044,10.6298110425292,10.797791423336152,13.248253793966386,13.871654702891265,13.52371138355304,13.54451587183341
197,9.946991974908498,10.120837348363093,10.635485286794363,10.74773307529188,13.236762302356862,13.866718993672439,13.512538265316717,13.549383729696274
198,9.94836346381494,10.095758724116509,10.639024432748556,10.778218312489411,13.245116896747101,13.902720905119372,13.504349168450121,13.527213310402248
199,9.953582603033752,10.124216712410412,10.650119210983958,10.746351503316433,13.22855367400353,13.915670344666127,13.492572241492809,13.516795911615896
200,9.965783454507829,10.06507652721578,10.623757828838162,10.74530513236119,13.225481064329225,13.94971698943165,13.484660633689455,13.52327736094594
201,9.95043669677069,10.162849324725329,10.619466699990294,10.738330142151925,13.219941369888762,13.891715946937762,13.482340592740766,13.50005977456608
202,9.931424835456474,10.153269680637505,10.622001718729734,10.833190078096044,13.234632236192065,13.876633207884527,13.467892238329496,13.503630420253161
203,9.939986074553621,10.09077966333397,10.620643121881349,10.80196636218217,13.231810685547611,13.826738682485397,13.462365184339784,13.47693797921942
