epcho,tll_cnn_relu_mult1000,vll_cnn_relu_mult1000,tll_cnn_relu_noba_mult1000,vll_cnn_relu_noba_mult1000,tll_cnn_tanh_mult1000,vll_cnn_tanh_mult1000,tll_cnn_tanh_noba_mult1000,vll_cnn_tanh_noba_mult1000,tll_dnn_relu_mult1000,vll_dnn_relu_mult1000,tll_dnn_relu_noba_mult1000,vll_dnn_relu_noba_mult1000,tll_dnn_tanh_mult1000,vll_dnn_tanh_mult1000,tll_dnn_tanh_noba_mult1000,vll_dnn_tanh_noba_mult1000
206,10.001706534005221,10.210660977228995,9.7777362604956,10.01734277533908,9.728490840643644,10.260903667057715,9.475417251157905,9.732768450292848,10.768037841414971,11.029287211356623,10.007072146230888,10.971707712498404,12.411041677208436,11.656140953662895,12.058592698116216,11.274457623761508
207,9.982020928404264,10.238820716979044,9.768529836418889,10.050348516914152,9.744669825229193,10.404266386983855,9.467460966158297,9.755374563317146,10.743851273981553,11.052811713588813,9.982052217838504,10.984647298051465,12.46128140783478,11.681187597493972,12.05564472418759,11.275928197128156
208,10.00223473660768,10.308202971974689,9.768997307776685,10.050628484497148,9.76781370193367,9.980413236565168,9.478987911866316,9.746757801622152,10.719051216578773,11.09772445934434,9.962109668600943,10.962275878315973,12.444828903572935,11.650135154805838,12.075264288503076,11.287660232835238
209,9.989044354898073,10.20736697941057,9.769027472488702,10.117944750574328,9.728648947672017,9.836361398019136,9.474421539644322,9.730509722665433,10.7239666695316,10.959336609249153,10.043748808393797,10.974956856619928,12.452500804717983,11.660152144970434,12.075740337041356,11.280813975439917
210,9.985438536762471,10.365280277666546,9.763248092044265,9.971863049412928,9.720562675577257,9.879117140606526,9.471744441637588,9.79954403855147,10.641941733117546,11.03423445695831,10.003622418509858,10.95362338087251,12.478237757609495,11.639727354650535,12.072726877616537,11.299228746323816
211,10.012107728529841,10.283714235429802,9.768288360998755,10.048750217162793,9.735519363124284,9.877913451242831,9.497260528376264,9.846588221168327,10.718712470524252,11.02690961993029,10.017335553833794,10.953543046789786,12.43844927258549,11.641795371448802,12.074289527992088,11.294799481308269
212,10.003182511296004,10.224951250899222,9.767763797313936,10.051621154191034,9.72016738922966,9.814534411435165,9.482591657058125,9.742893744260073,10.734652950158042,11.077791752834473,9.97092632291418,10.919897997331235,12.42047481824674,11.646780455785414,12.066396347607576,11.307162923678275
213,10.0041400010307,10.129234933805082,9.7712890748235,9.962080331939843,9.72895856736408,9.894108970559413,9.500384030322875,9.809745700969811,10.705808211388367,11.024203196528457,9.98092872736555,10.977106980018078,12.433969637288923,11.616546931045672,12.03779032784364,11.270749938463974
214,9.986479642740901,10.17653167007431,9.762577633673867,10.076677697079798,9.723922876160472,9.999325273618583,9.486217423522424,9.736413316380593,10.684493591167753,11.042414368280479,10.009014689844221,10.922696035836012,12.464604103907703,11.618155325132033,12.04816700379935,11.296681669210233
215,10.003947040757103,10.24138904927719,9.758227388374507,10.090476187366631,9.72245847280588,9.932934892393888,9.477548278687943,9.71329019915673,10.71458310264373,11.099170427769423,10.00819138566693,10.949112910536988,12.420343148762422,11.632363341989057,12.042365265980123,11.256648888511041
216,9.992009096388374,10.353983605220433,9.783418120576007,9.961967056076373,9.719043906267371,9.92007105941734,9.480714910633623,9.86571743663761,10.766451641346418,11.067158918106747,10.114886317281954,11.106721846567046,12.404052566947234,11.615512832518547,12.041624000806722,11.259815655648708
217,9.986288038142506,10.173157563493136,9.762393652401384,10.097874223344748,9.723180803590484,9.848463334022991,9.484508529215331,9.705665280982371,10.712612664417152,11.02269117930724,10.099866510098499,10.928149320065014,12.444529686153174,11.709376914246429,12.079956081335343,11.278361247311677
218,9.980563453638988,10.246012419942886,9.758203812394171,10.06267888231143,9.735972012182879,9.856145964154312,9.478189090582273,9.681366278880065,10.686557266801115,11.075186678358623,9.992293322518949,10.958266534632253,12.41073168573841,11.655736804729509,12.07467099095905,11.262123653244588
219,9.98665414930832,10.2049955016663,9.763025269362956,10.018912144005299,9.727073865266698,9.853597129544905,9.490930067840964,9.687705926837461,10.645518668987338,11.064465803604934,10.03552956371418,10.94726183181328,12.402474392025221,11.602486303496745,12.040395319702165,11.261011699154492
220,9.974152488153308,10.436587230933288,9.765528379038216,10.081377391132616,9.71936968140184,10.087537248769113,9.47695664851175,9.737988303024922,10.683951200917363,11.089977387699388,9.959247489009172,10.973177669990447,12.38375137214579,11.618077259270413,12.084177946822056,11.31845312193036
221,9.995364876944691,10.5007866758012,9.766490086011828,10.002348466866438,9.707244916728909,9.821620950054738,9.484050786047574,9.726417566379231,10.648737593944515,11.112809046021393,10.00313017322051,10.943815517689913,12.41315973006309,11.659921612590551,12.075936823572603,11.259425236212632
222,9.982234291401841,10.196050779233056,9.755051830002376,10.103593069699503,9.71855169102069,9.937697766168464,9.480065057775187,9.745355890763381,10.658320182213378,11.068862817821003,10.368545145367182,11.094210534206322,12.42201998754735,11.598376827614924,12.081145079836489,11.278963242206842
223,9.982875458175135,10.26286111183224,9.750380045584134,10.059973840872127,9.711077128867469,9.888037363247525,9.48681752948511,9.874296900365621,10.653049343325678,11.040742989749678,10.07801797541399,10.96009982809905,12.42550815110125,11.634745454836276,12.030561826372098,11.269339210083407
224,9.975470855997333,10.254458929862707,9.771087999275375,9.937765963015057,9.723657374120048,9.96191096642325,9.475040824092444,9.720631995268405,10.798965377973454,11.120408007334317,9.991138328557772,10.925662718833454,12.41300082690413,11.613944320068244,12.050191515065249,11.276854021895316
225,9.975922568100355,10.27953309277373,9.751803590916097,10.179229516295655,9.742219752121356,9.802937657842714,9.47618561481396,9.797224970234016,10.895219792972409,11.105134692643919,10.011450496442135,10.969158081758406,12.411845784123626,11.602577047362443,12.058112882978975,11.249468631802065
226,9.979306070524599,10.363392096253174,9.758959396652157,10.133323680248953,9.724141004675579,10.068903121376229,9.469503581884407,9.785775846290973,10.722365189013221,11.017474180628215,10.138602439133871,11.1062150869158,12.401849677365634,11.600298746939629,12.060276709587102,11.255461602441727
227,9.987179325112411,10.169303870850031,9.757755538298479,10.031760414882053,9.724063708657217,10.38267289198214,9.474526144443981,9.740758191553814,10.657098655018114,11.019888889765548,10.070719970239988,10.953163322541982,12.39713940453986,11.608752677397382,12.052580755534432,11.262181740734846
228,9.97962245732666,10.141843193841556,9.756724226228412,9.970996108266615,9.709965862003305,10.04059734423795,9.47946649337668,9.70056839287281,10.648163309651277,11.007535586794537,10.1502955620808,11.011370397623509,12.423847674302037,11.593767757257146,12.06897358755551,11.272394939536047
229,9.978156491753555,10.278963679147342,9.772060957226541,10.048318609234787,9.722405999538399,9.825579070996854,9.48357965324014,9.725569747388363,10.660999191684587,11.01693395344961,10.032277708242258,10.971176423012249,12.38869521541581,11.595541340929845,12.055368200244924,11.294668104739921
230,9.970470087512608,10.310062763070869,9.749201028757998,10.019843376451922,9.702610073521013,10.102806537742577,9.487178719287076,9.703543082240127,10.641637667562932,11.059727309451949,10.004848410796013,10.968553998898114,12.428873113446658,11.616801452492513,12.02376881959818,11.258568329315993
231,9.967830392622178,10.364367266095455,9.749597148789514,10.001692259984633,9.71734180911294,9.837416466325521,9.466839289563078,9.804882770103792,10.653749701657121,11.015338057111348,9.98832968499271,10.977432116745941,12.379667594007428,11.583948793310311,12.075943140042645,11.250559601091568
232,9.980026628792046,10.12981574862234,9.760138751458257,9.986039897006366,9.724005114197011,9.910831227898598,9.45096016643689,9.774139721787746,10.61030378144595,11.091185328099996,9.988329076628771,10.933596881166581,12.401187338025098,11.58904420932935,12.082919985386393,11.279817174879772
233,9.963193893312447,10.20194059838691,9.756546414967987,10.027344233446543,9.709499845837032,9.81445960520256,9.463047852829819,9.728354176566485,10.62165217609295,11.016331072295866,10.048621600764173,10.974820703268051,12.42666325396708,11.612966581578217,12.079840383282113,11.272123594197534
234,9.962200412466641,10.571191538005106,9.75999728431024,9.966969835541903,9.712537468951796,10.08109455447524,9.478943779193346,9.724196226846788,10.649457329794044,11.063244644432299,9.988359829050399,10.993574100035813,12.431314853470653,11.619918709320405,12.08380160237392,11.28739437028285
235,9.969953999614281,10.18645623398404,9.75161218535035,10.18361008215335,9.703805559359852,9.86303264395364,9.476623659382664,9.93525492207658,10.617252495590478,11.049313470721245,10.003197326084537,11.01456173966008,12.393352752100796,11.611616163845024,12.062370112436193,11.261765409501331
236,9.956245348157903,10.226423161164407,9.749434790724226,10.04144792715388,9.697067265909526,9.943018381994579,9.476482124638654,9.773727521420486,10.658395337691951,11.122819847397267,9.979639818230945,10.995957699994888,12.368494584675759,11.589625504829229,12.055448414156995,11.258882545535602
237,9.970387984668054,10.211060169122874,9.742668274069024,10.008914936934747,9.713458385498773,10.169466431703299,9.483921949961973,9.718180333654727,10.759281907080403,11.027523301421635,10.03952628196848,10.955634391716412,12.362133869300447,11.624755067450383,12.063515661734968,11.271729359343167
238,9.980986131385208,10.282521947256981,9.749955370000775,10.198004919314576,9.695358803465723,9.786029857012533,9.47019066511383,9.696413402355487,10.736650039982651,11.164823562026985,9.990275754863697,10.96564052145808,12.386439105255468,11.613001701452077,12.04441458497557,11.277358227920148
239,9.972915259910929,10.332509604913572,9.75915065575992,10.054604195418857,9.709816178186767,10.023302278451382,9.472362798518471,9.755279267987898,10.681963450605831,11.085971769305967,10.01118496811438,10.950345741284469,12.392581872371656,11.582009073707365,12.023875726416946,11.280422594638603
240,9.966885543338234,10.131268641881405,9.744407605349778,10.055011634023922,9.699355874721322,9.922716811659836,9.480905381121461,9.850533829341012,10.648277449241329,11.05520817180795,9.9699072907829,10.97288322184355,12.410200013208293,11.61554415199545,12.00337532622319,11.253077687034684
241,9.952528434129613,10.159054710980385,9.745550075275522,10.002588567834708,9.692303306843725,9.812474280836122,9.47441721725608,9.712395468546498,10.668996943070765,11.012296327539989,9.982171044084094,10.957767721265554,12.402803347926707,11.586442064013212,12.072804436508205,11.301202369072744
242,9.960523370893734,10.282449003669523,9.754649750257453,10.00845943006777,9.689879445959964,9.935097753881447,9.491420212021518,9.748484668952802,10.655522477933236,11.026569506934575,9.966091654684034,10.96264427647956,12.385081357112336,11.630436991371454,12.040561744793049,11.287409376593368
243,9.963866676233948,10.165428382254417,9.744420114363875,9.957474100613785,9.714299970636926,9.90082811744463,9.466529808818333,9.726787526761331,10.736942456494416,11.185599641213495,9.997015045354924,10.994873655539367,12.361641139573148,11.55777588005989,12.06141736568703,11.245154490273807
244,9.967511884056993,10.266933079448439,9.74963678632893,10.137475065646631,9.684380958788097,9.816587196602937,9.487778898478755,9.768372071125814,10.698531303674944,10.998816514808324,9.968440945921165,10.943939774146966,12.383481344929146,11.583771271210525,12.067607356115214,11.287991783671801
245,9.958454388974896,10.281393109189889,9.737336610053335,10.040118434135952,9.71085841452042,9.829499142905396,9.473906322983243,9.747066910588932,10.584647049977175,11.025142946070241,9.947928472331936,10.911101250038032,12.388230864739707,11.567805878697865,12.038819649587236,11.283708721279137
246,9.973038938046702,10.309023031544301,9.75242320207819,10.007707041598136,9.702980469521735,9.917610790580511,9.480362168453153,9.774039289163005,10.600411607283018,10.994399026516945,10.019963010094099,10.97117251746597,12.393511309769124,11.5745120171097,12.035583697950406,11.27336856218115
247,9.972860439560346,10.208527602615856,9.745224711350016,10.014121796214772,9.712691182240604,10.006750408079355,9.467578410441357,9.714323877086562,10.597832200507964,11.037489684719231,9.993911814695645,10.9372005136984,12.37499690990174,11.59738995615513,12.034472836662204,11.240922951049383
248,9.97247145466146,10.156661887923557,9.759184307298593,9.970433799730193,9.700725989175899,9.927232193970871,9.472128661018946,9.760932996869087,10.578199188345142,11.081097902910363,9.991753534714302,10.974147762622565,12.402861810950261,11.605192847069233,12.044270842095775,11.249386855671483
249,9.956963354676601,10.364407493222144,9.754730685193453,9.946049897060279,9.695436264718733,9.852150695458535,9.483191019464885,9.713929702317524,10.619374243692764,11.021176277990303,9.96109886064885,10.913862966962398,12.39161164079222,11.568546220059357,12.054127111520257,11.237074230467119
250,9.982231842924751,10.347980600331098,9.757452760823071,9.995296116798155,9.682294135282358,10.00312780360541,9.468858779948805,9.714310898655844,10.605689795357325,10.983285659383382,9.96867561667797,11.002471340039083,12.38209321989768,11.549325674892433,12.05212720895126,11.235690540483883
251,9.96299632900064,10.186334471068076,9.756132269338254,9.996615740801058,9.685554511604769,9.926994301138384,9.490207299560069,9.761600484771112,10.634146198900718,11.036259482704823,9.953398035929327,10.998044508479296,12.369157367145581,11.574549660567314,12.057944197177648,11.256557303450762
252,9.95526883390642,10.412894835275027,9.749520134421127,9.965895239504116,9.69837138789796,9.880993019549114,9.474674889427279,9.733857887406502,10.6455865090773,11.044700194390552,9.977867706648766,11.001093658588587,12.381311307000297,11.588778962651569,12.03192236097229,11.256201102608633
253,9.957104669733635,10.287868084325906,9.746224966816484,9.996779353147554,9.693651546483798,9.895408270700324,9.469466865994036,9.786651169340457,10.599187962079963,11.033137238794756,9.945201019065516,10.99989614299228,12.375027211683413,11.598407906750518,11.999193503851853,11.288191567385388
254,9.956912877368591,10.134357042730816,9.73816095821319,10.026821325863562,9.691400449692964,9.79933279356168,9.469906782596222,9.907535051987056,10.600271980248152,11.041858113340794,9.977401035176891,11.010237068178194,12.375180808556896,11.571614101769464,12.028685267714241,11.279171467908927
255,9.958413617324926,10.25916482772558,9.755648942964694,9.985320690658785,9.681175710753568,9.831047166259058,9.466877560161294,9.754337490566314,10.602397678960715,11.055395773221408,10.026869833499433,10.927691379742276,12.38264876883477,11.561889937447926,12.017556612620192,11.243247487131626
256,9.971220906253063,10.226967173718636,9.758274330036533,9.949060682688028,9.679400260680385,9.856766675628961,9.466122148648624,9.684453898620221,10.54205407103103,11.036178908280789,9.950218102594295,10.942539755976009,12.360758459826389,11.55667649882455,12.066278948388513,11.300449710219137
257,9.966446920448252,10.244989392137336,9.748565018056862,9.986390615062367,9.689703726419998,9.82671719224703,9.482867337928543,9.818485352180659,10.582420223903272,11.06691159187786,9.994137637887992,10.990597187511383,12.379146286196287,11.570643573518723,12.028299148134407,11.245436681013915
258,9.961824255785155,10.260423735505151,9.739478479229634,9.9701484094464,9.692401790450658,9.82127742721669,9.510002476388527,9.691076833874948,10.589408203809253,11.0392508006865,9.945882694615472,10.960048365016137,12.36251836282111,11.55132528454546,12.014889000584521,11.258080271222898
259,9.957092277134858,10.112798216963006,9.749921508163453,9.991167623910211,9.685621551808811,9.85076392610227,9.462301363988269,9.761854720812652,10.570448714368526,10.999051658737084,9.952110812939223,10.939563804816816,12.382210957096708,11.554687704530455,12.047243781477933,11.276081985523623
260,9.955324814654887,10.141092442697095,9.747950318870284,10.022466025886036,9.682083795327813,10.037658751131065,9.486800870828091,10.129421949386597,10.557631973267322,11.063797339316338,9.988549127874354,10.927022089280428,12.371285499313908,11.532498884104912,12.04803724577951,11.264816782767735
261,9.955700682175735,10.18546018449049,9.76090088877226,9.989965091189069,9.709566215714139,9.958321499007365,9.469873863347475,9.73042178778879,10.584963992568515,11.101114864070569,9.96391721174962,10.994286396570743,12.398949347346301,11.588108170056534,12.042279051045977,11.264421586548128
262,9.96296614363429,10.255828800220643,9.747175608701523,10.045169702460688,9.689982338327795,9.82176674710166,9.473181994361502,9.830473126062461,10.694915650322313,11.189661063854732,9.937314418024354,10.897485073655844,12.38784429827525,11.550226368971408,12.079494066476341,11.28316099845594
263,9.95791741766997,10.10527521852524,9.73856529866856,10.012769530857764,9.66608439827518,10.232108645141125,9.471842966553185,9.843779697773916,10.665900937672104,11.028539284222548,10.02369458681994,10.93770509525653,12.365861345202692,11.589965572760951,12.057396620812437,11.258181499978226
264,9.950600372957847,10.128765907739439,9.7547871991992,10.08141886502985,9.669042357634153,9.849094830813907,9.47462969399508,9.710438789859895,10.583851385050483,10.973917410498666,10.03232424057299,10.986799389244087,12.370930019495708,11.553550349368203,12.029142547098377,11.260398453281772
265,9.967271723003396,10.181041133980598,9.744798813405778,10.002094035547588,9.682252503661138,9.895901225747602,9.48458647115096,9.904864709824324,10.572872447570967,11.061423337988316,9.98619663709354,10.952619400115745,12.354488255486132,11.55226924006016,12.057247947180462,11.280461124354792
266,9.958036011084914,10.238190527043997,9.740800915976925,10.078470868569228,9.692839230410755,10.040880691620611,9.463023075142937,9.834880820445477,10.590519958866699,11.005380311079563,9.96295633094926,10.991599140388349,12.341347421639629,11.555968092814568,12.047278330541186,11.264350610755145
267,9.958757219024964,10.177882192956826,9.737906778501648,9.969822837099914,9.68694359049081,10.085400704654955,9.480186274290205,9.725122547317897,10.5996860168694,11.002129229206231,9.985145879909396,10.963899383862172,12.362533797239584,11.576092651774806,12.064067012209806,11.257367388856027
268,9.954308696661986,10.161513853217325,9.740185972693707,10.175501401986807,9.691149938941722,9.876126753947428,9.454391029242787,9.681413310670083,10.58671065801454,11.017109507754926,9.934426292837147,10.937997981184912,12.372382510934145,11.590203450572107,12.034381871231862,11.267951599532557
269,9.955642632238806,10.150428035206373,9.734929216304613,10.09601258462475,9.69325973006386,9.820577973920491,9.466700454903465,9.687634800831157,10.583587047163277,11.000476987852204,9.97980049015173,10.925281357260483,12.359774926857602,11.547214516829099,12.051125815618903,11.291149748309005
270,9.956826474667796,10.090532877873029,9.742210675481587,9.998838447274702,9.678801363934912,9.930178327786347,9.471092482037362,9.777936708903121,10.582790465935345,11.0446814928324,9.937427708909155,10.985421347281626,12.372767811851395,11.550625711078606,12.048408850997447,11.28044679400421
271,9.952518946280884,10.226176240511478,9.755284994870664,9.993172491029386,9.684574181935,10.255396981993991,9.469553499647805,9.751560421840798,10.530994743138791,11.026630703840524,9.959683276622767,11.009194873153202,12.355327136784553,11.542565474707272,12.06346847973163,11.231682338421383
272,9.93207356922569,10.203164566548603,9.74030681930843,10.04506156389271,9.688314335841325,9.790636073317259,9.46840407672308,9.705176922462641,10.59436540479862,11.030773421929728,9.932155345356273,10.971903455473722,12.345440738323715,11.544420203614619,12.053137513688736,11.248769358761848
273,9.96315471016832,10.19609590331393,9.755824692547321,10.371147234353327,9.667226691700279,9.796707500373163,9.470462731476273,9.830852279499654,10.53937641723502,11.03353647575263,9.961968798550867,10.944305528556146,12.355696905644672,11.618275030125533,12.0522300111911,11.259694718905994
274,9.953247184204239,10.264810730492878,9.745465561507208,10.177321461660245,9.695492711128486,9.898483948481658,9.467285265394997,9.715600855528347,10.520550009283808,11.112512735229346,10.195314658865813,10.96912936097191,12.384345191681096,11.573250195191752,12.05621018344837,11.251282818134754
275,9.96954231372764,10.165959281185943,9.74156714660386,10.033017730400447,9.689373794131942,9.834268716193975,9.458054788410664,9.697146278115051,10.54116821802792,11.045686194613095,9.9645791229822,10.998494397368162,12.367497393560985,11.552394698223761,12.044708045469898,11.301530570152305
276,9.948336019841653,10.24611117017846,9.735393339783073,10.029712782031106,9.677375952202466,10.020059863886527,9.46349009961611,9.756774716680088,10.549863943109107,11.035109960263776,9.999375009248334,10.951188738427817,12.347958437467536,11.547898242790852,12.080771007364797,11.282922324514198
277,9.955195458455673,10.147186657113412,9.745725220249545,10.000358320652477,9.666396143485702,9.873387659148824,9.465148995420146,9.773761244310487,10.545725310822167,11.036677841818141,9.941932166956605,10.95675693584546,12.335161434396381,11.546744048715599,12.035647636249422,11.251929922089461
278,9.941178603067755,10.22543300003294,9.752999476697896,10.00182210437713,9.67371171235197,9.885177091364898,9.47293221590019,9.830982108870822,10.542663366293473,11.028285018138348,9.962906835660819,11.018059727165006,12.360976817416809,11.533999379964607,12.051489553414285,11.234618137560545
279,9.95545525990066,10.12040749793091,9.741572456644667,10.250660921296767,9.688827894522898,9.831173240297263,9.475282797094195,9.830383028114033,10.559891196598688,11.053774701130965,9.978829406111712,10.959088381740354,12.324941577389836,11.511859679294208,12.053658400902586,11.272241091055253
280,9.9330393206929,10.182486276232426,9.743502656478555,10.045348351160365,9.667869454490083,9.753119636086685,9.464659647370178,9.880084814804217,10.613187099806964,10.960950350929652,9.948970761240249,10.98846315195964,12.346206146532731,11.502674615551387,12.010968699600667,11.251607999926614
281,9.936132404442516,10.211338379210043,9.743945398968794,10.001223534345627,9.676095926307983,9.902789392658779,9.470232829992328,9.729427330556415,10.506367032986976,11.00635080928764,9.986445596892267,10.97776094872144,12.363196207931447,11.514515330594394,12.020133334332176,11.249366501766827
282,9.94125745379396,10.21316069208326,9.738404731897095,9.950603208234233,9.679455603022248,10.263659195193359,9.465199867038118,9.939320039965452,10.562398910312163,11.038081149660771,9.951114181369062,10.978094166925839,12.34872681238959,11.537445423704002,12.034540293708204,11.234567680906865
283,9.943730915115484,10.22509685266883,9.74451500036183,9.985940981536142,9.663422148854982,10.053099854098212,9.46506981797997,9.706418540689253,10.917033797370332,11.02030981752661,9.976514412330525,10.953657569423799,12.3673272769778,11.52311082208349,12.04526434547358,11.249634151857707
284,9.95936072356398,10.117863109635731,9.749186289076123,10.135900018916976,9.665311535730238,9.826132381755498,9.476977115076396,9.693889232772973,10.565626679078465,11.002771811740052,9.988228707844693,10.950053576380014,12.352122046474006,11.563611111693804,12.01443975385759,11.248788330703974
285,9.947777098615564,10.162925618069789,9.74729529491836,9.973346285762327,9.664367460044883,9.83293232838473,9.458641701888654,9.70375362122732,10.545673149247323,11.030842850525532,9.96005132554039,10.952626099629748,12.347621264897526,11.523769267143743,12.03945011741692,11.232268936451405
286,9.949558065272868,10.134725561065057,9.731844315425523,10.059999166837624,9.698759034020645,10.018301541886984,9.467978171268177,9.853258804087677,10.639193880882475,11.080618857616377,9.968318961440556,10.951910858913775,12.315704175571522,11.544172351639117,12.013125143224192,11.259632380378822
287,9.946879341206964,10.102420835004699,9.751413930057279,10.031384325796557,9.659360373212445,10.068462034987828,9.46071738519916,9.852240958641614,10.549495743978168,11.007442679857053,9.971125588391818,10.90840109053158,12.32658004418256,11.537474309725145,12.051211561136428,11.251301294372928
288,9.93300643524215,10.125751186522745,9.73198569244555,10.002768358155604,9.682361915286991,9.8791373142552,9.46236463759335,9.776599945560578,10.547373564012588,11.010153895063747,9.974438821025673,10.992266117565094,12.3251486727367,11.516155029136327,12.039737434186522,11.272823513155021
289,9.948209694196139,10.13012077178686,9.732429351237032,10.147292707716264,9.672619154556624,9.794878277687294,9.450835883692507,9.765819766588749,10.560404449220627,10.96366907680227,9.956589475604556,11.00570035557593,12.305300945656436,11.521968735201705,12.051627058686027,11.247085392354958
290,9.935588534590938,10.141582648840643,9.735080451073667,9.984806180000305,9.681507265345463,9.888658600468789,9.472431348366362,9.719660986335047,10.527829143909676,11.049050627456557,9.967330122186292,10.946017179277636,12.328692550410427,11.512923339802411,12.05765710197269,11.27426368334601
291,9.938576577922268,10.163192847563375,9.74574601728349,9.946370572452583,9.64301799033438,10.037039737066916,9.444881316965384,9.778611512193757,10.571719920863547,11.064032242903787,9.960718971166399,10.988602594983194,12.330853537986837,11.576513534471873,12.055761608926037,11.2560790242447
292,9.94356750555697,10.220511350780725,9.739425754354846,9.991633165026865,9.654973303118059,10.030665014299654,9.46773499655988,9.888587579611809,10.522213208699418,10.970738761487507,9.912767094529926,10.982696567812273,12.347046672666988,11.511515360325575,12.030657504745308,11.259472433237297
293,9.955445937286582,10.161727141108244,9.749300282208187,10.096893570716343,9.656832478339634,9.813689746923984,9.45119391150412,9.758388878957879,10.530891839504962,11.01490545777544,9.998242179262302,10.9517713107409,12.310072599399474,11.510945015376615,12.04707418688603,11.284233852019232
294,9.944699971275705,10.19950859969662,9.745875872941989,9.959509205673971,9.65040986756644,9.90266539156437,9.468694716962355,9.678924486281412,10.64495460295509,11.056899303390134,9.885963120107208,11.016947863202903,12.342708110208473,11.505680519246285,12.043513000882681,11.279778810398232
295,9.941472300148058,10.149936281865644,9.742906001666862,9.984653337948744,9.668453074541063,9.940969802799724,9.461915680027056,9.781151228854734,10.553093281604589,11.015585773894864,9.94276874999125,10.97053848206997,12.322035351497751,11.495935009612191,12.002995215176094,11.285285600611278
296,9.944351348695495,10.115791367547166,9.751958032739498,10.03179038243909,9.66008238479375,9.76028613325569,9.462478457980097,9.896784059463007,10.558577175552568,11.060641883241555,9.946907956844134,10.962523550035494,12.326423927480656,11.543397701555682,12.072790402828927,11.235566043685521
297,9.94396566097895,10.157934269837796,9.734537321022682,10.002960781416586,9.63958200713199,9.868342774890124,9.457404278368958,9.823886602516136,10.500292365078725,10.96337159434634,9.953350072816734,10.997076548876302,12.307002280478276,11.533952783793211,12.053102645422182,11.232826813694931
298,9.932622790426736,10.12282875636893,9.738737439376212,10.051732612473348,9.68105519836348,9.966118156068747,9.463907339640201,9.762998204678297,10.501953566657198,11.057104074185895,9.94549687170694,10.996304212077971,12.29157502342376,11.513391780036113,12.027050946809112,11.265064559636576
299,9.934399145535163,10.101176377746366,9.743701914445527,10.043952809346298,9.654683650531355,9.86598112109688,9.464272836809076,9.689085876509067,10.522875108665998,11.068416819457084,10.007098568753609,10.934612338220882,12.31228244010239,11.477421458450056,12.051703130465842,11.286072312824189
300,9.912839365912783,10.132822839002456,9.746293574872038,10.120827299092085,9.666111384097848,9.780321540611407,9.456367614949423,9.839421799105981,10.514632351846704,11.075045868393875,9.94396805688138,10.968386450962674,12.350644784859352,11.552261383903602,12.003028074339513,11.224353325463111
301,9.943658726349954,10.247065355220148,9.744126620071551,9.997843569445035,9.659643138518495,9.762057764155248,9.470084745947632,9.735563124019292,10.527336046159748,10.95271169117862,9.894443394225691,10.984121957012722,12.372944650480585,11.509415077706498,12.069474004449384,11.234713793401756
302,9.919297967797084,10.270070494903672,9.746730012158233,9.977315161978044,9.637262514461913,10.06084558884463,9.462710415508838,9.823023596958768,10.518732721046094,10.978978487753098,9.935194100703924,10.97928848297846,12.349471164446685,11.51494166603492,11.989928883380227,11.261120108106443
303,9.931575506925583,10.128065432992674,9.74337257925541,10.023897318469903,9.672707761637866,9.768336425505339,9.483669689225575,9.729515085177075,10.5086246565465,11.055502680040176,9.945347345614385,10.94670521636163,12.368885128037823,11.542449179556101,12.04374796455546,11.2618277480285
304,9.925408994839076,10.176568847870636,9.730652740765963,10.029640108827621,9.653517600869941,9.972249082620106,9.481317174035095,9.721699591365553,10.472014508841017,10.99281855708649,9.981227054771397,10.959089102764283,12.314926002985768,11.4809580808205,12.012747833655485,11.240355174748165
305,9.923931924746402,10.146847700760249,9.739841619927075,9.928278294542142,9.644844989863135,9.886055118254117,9.468546272405693,9.753501132851648,10.525616351515055,10.972656955521915,9.964270062834744,11.0043850577166,12.299113020661377,11.502631053689026,12.012451106021482,11.248134977875216
306,9.915854898281395,10.259894038280171,9.733003549157612,9.986317776624233,9.659880794765007,9.952380487154569,9.472227223487872,9.838970543275918,10.477359230149418,11.006694497360337,9.933451160548193,10.920072575249979,12.309603915069133,11.49765666454069,12.036581677685103,11.278575586695824
307,9.917561244595076,10.194477640212543,9.730481869360853,9.99486891012038,9.652583379178278,9.840874016405113,9.46950169670726,9.85081113814827,10.485977178529625,10.994005587793167,9.958169903726347,11.000136619493846,12.354503689904607,11.5213337534618,12.00945724567939,11.241280729131352
308,9.936716332430802,10.175327184580027,9.741803589877822,9.989536006844814,9.650503987476469,10.074786856890686,9.467040380132534,9.865480024487741,10.493780129529055,11.089351118331956,9.909263774452189,10.960538766436999,12.317835312006213,11.509631414927782,12.038745613197886,11.265220526125162
309,9.917286055673275,10.138582047675886,9.743085844562419,10.055977836131088,9.65767177272468,10.328284795245818,9.465965262103465,9.709538576463538,10.522732721461404,10.98344458507434,10.22598390737849,11.271101002010607,12.333400521217095,11.496225567234138,11.990229655507832,11.233375753246008
310,9.91399937324346,10.2742746802828,9.743475845278871,9.996306256300981,9.653652548759936,10.005967090687445,9.463427595854286,9.798417483726817,10.479394012250967,10.990593236901105,10.064782642368828,11.002057907922614,12.340410109308937,11.498529569155748,12.022448132836049,11.259793784589537
